scenario_id,epsilon,trial,mode,player,info_set,action,probability
2,0.01,0,range_scaled,Batter,13,Take,0.0
2,0.01,0,range_scaled,Batter,14,Swing,1.0
2,0.01,0,range_scaled,Batter,14,Take,0.0
2,0.01,0,range_scaled,Batter,15,Swing,0.9072608106205499
2,0.01,0,range_scaled,Batter,15,Take,0.09273918937945003
2,0.01,0,range_scaled,Batter,16,Swing,1.0
2,0.01,0,range_scaled,Batter,16,Take,0.0
2,0.01,0,range_scaled,Batter,17,Swing,0.832066021772514
2,0.01,0,range_scaled,Batter,17,Take,0.1679339782274861
2,0.01,0,range_scaled,Pitcher,1,Fastball_Bottom,0.0
2,0.01,0,range_scaled,Pitcher,1,Fastball_Middle,0.0
2,0.01,0,range_scaled,Pitcher,1,Fastball_Top,0.0
2,0.01,0,range_scaled,Pitcher,1,Fastball_Chase,0.0
2,0.01,0,range_scaled,Pitcher,1,Offspeed_Bottom,0.0
2,0.01,0,range_scaled,Pitcher,1,Offspeed_Middle,0.0
2,0.01,0,range_scaled,Pitcher,1,Offspeed_Top,0.3219333931002001
2,0.01,0,range_scaled,Pitcher,1,Offspeed_Chase,0.6780666068997999
2,0.01,0,range_scaled,Pitcher,2,Fastball_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,2,Fastball_Middle,0.125
2,0.01,0,range_scaled,Pitcher,2,Fastball_Top,0.125
2,0.01,0,range_scaled,Pitcher,2,Fastball_Chase,0.125
2,0.01,0,range_scaled,Pitcher,2,Offspeed_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,2,Offspeed_Middle,0.125
2,0.01,0,range_scaled,Pitcher,2,Offspeed_Top,0.125
2,0.01,0,range_scaled,Pitcher,2,Offspeed_Chase,0.125
2,0.01,0,range_scaled,Pitcher,3,Fastball_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,3,Fastball_Middle,0.125
2,0.01,0,range_scaled,Pitcher,3,Fastball_Top,0.125
2,0.01,0,range_scaled,Pitcher,3,Fastball_Chase,0.125
2,0.01,0,range_scaled,Pitcher,3,Offspeed_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,3,Offspeed_Middle,0.125
2,0.01,0,range_scaled,Pitcher,3,Offspeed_Top,0.125
2,0.01,0,range_scaled,Pitcher,3,Offspeed_Chase,0.125
2,0.01,0,range_scaled,Pitcher,4,Fastball_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,4,Fastball_Middle,0.125
2,0.01,0,range_scaled,Pitcher,4,Fastball_Top,0.125
2,0.01,0,range_scaled,Pitcher,4,Fastball_Chase,0.125
2,0.01,0,range_scaled,Pitcher,4,Offspeed_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,4,Offspeed_Middle,0.125
2,0.01,0,range_scaled,Pitcher,4,Offspeed_Top,0.125
2,0.01,0,range_scaled,Pitcher,4,Offspeed_Chase,0.125
2,0.01,0,range_scaled,Pitcher,5,Fastball_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,5,Fastball_Middle,0.125
2,0.01,0,range_scaled,Pitcher,5,Fastball_Top,0.125
2,0.01,0,range_scaled,Pitcher,5,Fastball_Chase,0.125
2,0.01,0,range_scaled,Pitcher,5,Offspeed_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,5,Offspeed_Middle,0.125
2,0.01,0,range_scaled,Pitcher,5,Offspeed_Top,0.125
2,0.01,0,range_scaled,Pitcher,5,Offspeed_Chase,0.125
2,0.01,0,range_scaled,Pitcher,6,Fastball_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,6,Fastball_Middle,0.125
2,0.01,0,range_scaled,Pitcher,6,Fastball_Top,0.125
2,0.01,0,range_scaled,Pitcher,6,Fastball_Chase,0.125
2,0.01,0,range_scaled,Pitcher,6,Offspeed_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,6,Offspeed_Middle,0.125
2,0.01,0,range_scaled,Pitcher,6,Offspeed_Top,0.125
2,0.01,0,range_scaled,Pitcher,6,Offspeed_Chase,0.125
2,0.01,0,range_scaled,Pitcher,7,Fastball_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,7,Fastball_Middle,0.125
2,0.01,0,range_scaled,Pitcher,7,Fastball_Top,0.125
2,0.01,0,range_scaled,Pitcher,7,Fastball_Chase,0.125
2,0.01,0,range_scaled,Pitcher,7,Offspeed_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,7,Offspeed_Middle,0.125
2,0.01,0,range_scaled,Pitcher,7,Offspeed_Top,0.125
2,0.01,0,range_scaled,Pitcher,7,Offspeed_Chase,0.125
2,0.01,0,range_scaled,Pitcher,8,Fastball_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,8,Fastball_Middle,0.125
2,0.01,0,range_scaled,Pitcher,8,Fastball_Top,0.125
2,0.01,0,range_scaled,Pitcher,8,Fastball_Chase,0.125
2,0.01,0,range_scaled,Pitcher,8,Offspeed_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,8,Offspeed_Middle,0.125
2,0.01,0,range_scaled,Pitcher,8,Offspeed_Top,0.125
2,0.01,0,range_scaled,Pitcher,8,Offspeed_Chase,0.125
2,0.01,0,range_scaled,Pitcher,9,Fastball_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,9,Fastball_Middle,0.125
2,0.01,0,range_scaled,Pitcher,9,Fastball_Top,0.125
2,0.01,0,range_scaled,Pitcher,9,Fastball_Chase,0.125
2,0.01,0,range_scaled,Pitcher,9,Offspeed_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,9,Offspeed_Middle,0.125
2,0.01,0,range_scaled,Pitcher,9,Offspeed_Top,0.125
2,0.01,0,range_scaled,Pitcher,9,Offspeed_Chase,0.125
2,0.01,0,range_scaled,Pitcher,10,Fastball_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,10,Fastball_Middle,0.125
2,0.01,0,range_scaled,Pitcher,10,Fastball_Top,0.125
2,0.01,0,range_scaled,Pitcher,10,Fastball_Chase,0.125
2,0.01,0,range_scaled,Pitcher,10,Offspeed_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,10,Offspeed_Middle,0.125
2,0.01,0,range_scaled,Pitcher,10,Offspeed_Top,0.125
2,0.01,0,range_scaled,Pitcher,10,Offspeed_Chase,0.125
2,0.01,0,range_scaled,Pitcher,11,Fastball_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,11,Fastball_Middle,0.125
2,0.01,0,range_scaled,Pitcher,11,Fastball_Top,0.125
2,0.01,0,range_scaled,Pitcher,11,Fastball_Chase,0.125
2,0.01,0,range_scaled,Pitcher,11,Offspeed_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,11,Offspeed_Middle,0.125
2,0.01,0,range_scaled,Pitcher,11,Offspeed_Top,0.125
2,0.01,0,range_scaled,Pitcher,11,Offspeed_Chase,0.125
2,0.01,0,range_scaled,Pitcher,12,Fastball_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,12,Fastball_Middle,0.125
2,0.01,0,range_scaled,Pitcher,12,Fastball_Top,0.125
2,0.01,0,range_scaled,Pitcher,12,Fastball_Chase,0.125
2,0.01,0,range_scaled,Pitcher,12,Offspeed_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,12,Offspeed_Middle,0.125
2,0.01,0,range_scaled,Pitcher,12,Offspeed_Top,0.125
2,0.01,0,range_scaled,Pitcher,12,Offspeed_Chase,0.125
2,0.01,0,range_scaled,Pitcher,13,Fastball_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,13,Fastball_Middle,0.125
2,0.01,0,range_scaled,Pitcher,13,Fastball_Top,0.125
2,0.01,0,range_scaled,Pitcher,13,Fastball_Chase,0.125
2,0.01,0,range_scaled,Pitcher,13,Offspeed_Bottom,0.125
2,0.01,0,range_scaled,Pitcher,13,Offspeed_Middle,0.125
2,0.01,0,range_scaled,Pitcher,13,Offspeed_Top,0.125
2,0.01,0,range_scaled,Pitcher,13,Offspeed_Chase,0.125
2,0.01,0,range_scaled,Pitcher,14,Fastball_Bottom,1.0
2,0.01,0,range_scaled,Pitcher,14,Fastball_Middle,0.0
2,0.01,0,range_scaled,Pitcher,14,Fastball_Top,0.0
2,0.01,0,range_scaled,Pitcher,14,Fastball_Chase,0.0
2,0.01,0,range_scaled,Pitcher,14,Offspeed_Bottom,0.0
2,0.01,0,range_scaled,Pitcher,14,Offspeed_Middle,0.0
2,0.01,0,range_scaled,Pitcher,14,Offspeed_Top,0.0
2,0.01,0,range_scaled,Pitcher,14,Offspeed_Chase,0.0
2,0.01,0,range_scaled,Pitcher,15,Fastball_Bottom,0.0
2,0.01,0,range_scaled,Pitcher,15,Fastball_Middle,0.0
2,0.01,0,range_scaled,Pitcher,15,Fastball_Top,0.0
2,0.01,0,range_scaled,Pitcher,15,Fastball_Chase,0.0
2,0.01,0,range_scaled,Pitcher,15,Offspeed_Bottom,0.0
2,0.01,0,range_scaled,Pitcher,15,Offspeed_Middle,0.0
2,0.01,0,range_scaled,Pitcher,15,Offspeed_Top,0.8441034233192686
2,0.01,0,range_scaled,Pitcher,15,Offspeed_Chase,0.15589657668073165
2,0.01,0,range_scaled,Pitcher,16,Fastball_Bottom,1.0
2,0.01,0,range_scaled,Pitcher,16,Fastball_Middle,0.0
2,0.01,0,range_scaled,Pitcher,16,Fastball_Top,0.0
2,0.01,0,range_scaled,Pitcher,16,Fastball_Chase,0.0
2,0.01,0,range_scaled,Pitcher,16,Offspeed_Bottom,0.0
2,0.01,0,range_scaled,Pitcher,16,Offspeed_Middle,0.0
2,0.01,0,range_scaled,Pitcher,16,Offspeed_Top,0.0
2,0.01,0,range_scaled,Pitcher,16,Offspeed_Chase,0.0
2,0.01,0,range_scaled,Pitcher,17,Fastball_Bottom,0.0
2,0.01,0,range_scaled,Pitcher,17,Fastball_Middle,0.0
2,0.01,0,range_scaled,Pitcher,17,Fastball_Top,0.0
2,0.01,0,range_scaled,Pitcher,17,Fastball_Chase,0.09930280584069225
2,0.01,0,range_scaled,Pitcher,17,Offspeed_Bottom,0.0
2,0.01,0,range_scaled,Pitcher,17,Offspeed_Middle,0.0
2,0.01,0,range_scaled,Pitcher,17,Offspeed_Top,0.9006971941593078
2,0.01,0,range_scaled,Pitcher,17,Offspeed_Chase,0.0
3,0.01,1,range_scaled,Batter,1,Swing,0.6413565324598876
3,0.01,1,range_scaled,Batter,1,Take,0.35864346754011245
3,0.01,1,range_scaled,Batter,2,Swing,1.0
3,0.01,1,range_scaled,Batter,2,Take,0.0
3,0.01,1,range_scaled,Batter,3,Swing,0.0
3,0.01,1,range_scaled,Batter,3,Take,1.0
3,0.01,1,range_scaled,Batter,4,Swing,1.0
3,0.01,1,range_scaled,Batter,4,Take,0.0
3,0.01,1,range_scaled,Batter,5,Swing,0.0
3,0.01,1,range_scaled,Batter,5,Take,1.0
3,0.01,1,range_scaled,Batter,6,Swing,1.0
3,0.01,1,range_scaled,Batter,6,Take,0.0
3,0.01,1,range_scaled,Batter,7,Swing,0.7865642674439096
3,0.01,1,range_scaled,Batter,7,Take,0.21343573255609027
3,0.01,1,range_scaled,Batter,8,Swing,1.0
3,0.01,1,range_scaled,Batter,8,Take,0.0
3,0.01,1,range_scaled,Batter,9,Swing,0.30650437538412945
3,0.01,1,range_scaled,Batter,9,Take,0.6934956246158706
3,0.01,1,range_scaled,Batter,10,Swing,1.0
3,0.01,1,range_scaled,Batter,10,Take,0.0
3,0.01,1,range_scaled,Batter,11,Swing,1.0
3,0.01,1,range_scaled,Batter,11,Take,0.0
3,0.01,1,range_scaled,Batter,12,Swing,1.0
3,0.01,1,range_scaled,Batter,12,Take,0.0
3,0.01,1,range_scaled,Batter,13,Swing,1.0
3,0.01,1,range_scaled,Batter,13,Take,0.0
3,0.01,1,range_scaled,Batter,14,Swing,1.0
3,0.01,1,range_scaled,Batter,14,Take,0.0
3,0.01,1,range_scaled,Batter,15,Swing,0.0
3,0.01,1,range_scaled,Batter,15,Take,1.0
3,0.01,1,range_scaled,Batter,16,Swing,1.0
3,0.01,1,range_scaled,Batter,16,Take,0.0
3,0.01,1,range_scaled,Batter,17,Swing,0.7644448886340318
3,0.01,1,range_scaled,Batter,17,Take,0.23555511136596818
3,0.01,1,range_scaled,Pitcher,1,Fastball_Bottom,0.0
3,0.01,1,range_scaled,Pitcher,1,Fastball_Middle,0.0
3,0.01,1,range_scaled,Pitcher,1,Fastball_Top,0.1928906867393464
3,0.01,1,range_scaled,Pitcher,1,Fastball_Chase,0.0
3,0.01,1,range_scaled,Pitcher,1,Offspeed_Bottom,0.0
3,0.01,1,range_scaled,Pitcher,1,Offspeed_Middle,0.0
3,0.01,1,range_scaled,Pitcher,1,Offspeed_Top,0.0
3,0.01,1,range_scaled,Pitcher,1,Offspeed_Chase,0.8071093132606536
3,0.01,1,range_scaled,Pitcher,2,Fastball_Bottom,0.125
3,0.01,1,range_scaled,Pitcher,2,Fastball_Middle,0.125
3,0.01,1,range_scaled,Pitcher,2,Fastball_Top,0.125
3,0.01,1,range_scaled,Pitcher,2,Fastball_Chase,0.125
3,0.01,1,range_scaled,Pitcher,2,Offspeed_Bottom,0.125
3,0.01,1,range_scaled,Pitcher,2,Offspeed_Middle,0.125
3,0.01,1,range_scaled,Pitcher,2,Offspeed_Top,0.125
3,0.01,1,range_scaled,Pitcher,2,Offspeed_Chase,0.125
3,0.01,1,range_scaled,Pitcher,3,Fastball_Bottom,0.125
3,0.01,1,range_scaled,Pitcher,3,Fastball_Middle,0.125
3,0.01,1,range_scaled,Pitcher,3,Fastball_Top,0.125
3,0.01,1,range_scaled,Pitcher,3,Fastball_Chase,0.125
3,0.01,1,range_scaled,Pitcher,3,Offspeed_Bottom,0.125
3,0.01,1,range_scaled,Pitcher,3,Offspeed_Middle,0.125
3,0.01,1,range_scaled,Pitcher,3,Offspeed_Top,0.125
3,0.01,1,range_scaled,Pitcher,3,Offspeed_Chase,0.125
3,0.01,1,range_scaled,Pitcher,4,Fastball_Bottom,0.125
3,0.01,1,range_scaled,Pitcher,4,Fastball_Middle,0.125
3,0.01,1,range_scaled,Pitcher,4,Fastball_Top,0.125
3,0.01,1,range_scaled,Pitcher,4,Fastball_Chase,0.125
3,0.01,1,range_scaled,Pitcher,4,Offspeed_Bottom,0.125
3,0.01,1,range_scaled,Pitcher,4,Offspeed_Middle,0.125
3,0.01,1,range_scaled,Pitcher,4,Offspeed_Top,0.125
3,0.01,1,range_scaled,Pitcher,4,Offspeed_Chase,0.125
3,0.01,1,range_scaled,Pitcher,5,Fastball_Bottom,0.125
3,0.01,1,range_scaled,Pitcher,5,Fastball_Middle,0.125
3,0.01,1,range_scaled,Pitcher,5,Fastball_Top,0.125
3,0.01,1,range_scaled,Pitcher,5,Fastball_Chase,0.125
